List of all the Forecast Locations by Program / Liste de tous les emplacements de prévisions par programme,,,,,,
CODE,NAME,NOM,PROGRAMS,PROGRAMMES,PROVINCE/WATERBODY 2 PROVINCE/PLAN D'EAU 2,PROVINCE/WATERBODY MOD. PROVINCE/PLAN D'EAU MOD.
061123,R.M. of Pittville including Hazlet,m.r. de Pittville incluant Hazlet,Public,Public,SK,SK
061123,R.M. of Pittville including Hazlet,m.r. de Pittville incluant Hazlet,Air Quality,Qualité de l'air,SK,SK
061131,R.M. of Piapot including Piapot,m.r. de Piapot incluant Piapot,Public,Public,SK,SK
061131,R.M. of Piapot including Piapot,m.r. de Piapot incluant Piapot,Air Quality,Qualité de l'air,SK,SK
061132,R.M. of Gull Lake including Gull Lake and Tompkins,m.r. de Gull Lake incluant Gull Lake et Tompkins,Public,Public,SK,SK
061132,R.M. of Gull Lake including Gull Lake and Tompkins,m.r. de Gull Lake incluant Gull Lake et Tompkins,Air Quality,Qualité de l'air,SK,SK
061133,R.M. of Carmichael including Carmichael,m.r. de Carmichael incluant Carmichael,Public,Public,SK,SK
061133,R.M. of Carmichael including Carmichael,m.r. de Carmichael incluant Carmichael,Air Quality,Qualité de l'air,SK,SK
061200,Swift Current - Herbert - Cabri - Kyle - Lucky Lake,Swift Current - Herbert - Cabri - Kyle - Lucky Lake,Public,Public,SK,SK
061211,R.M. of Lacadena including Kyle Tyner and Sanctuary,m.r. de Lacadena incluant Kyle Tyner et Sanctuary,Public,Public,SK,SK
061211,R.M. of Lacadena including Kyle Tyner and Sanctuary,m.r. de Lacadena incluant Kyle Tyner et Sanctuary,Air Quality,Qualité de l'air,SK,SK
061212,R.M. of Victory including Beechy,m.r. de Victory incluant Beechy,Public,Public,SK,SK
061212,R.M. of Victory including Beechy,m.r. de Victory incluant Beechy,Air Quality,Qualité de l'air,SK,SK
061213,R.M. of Canaan including Lucky Lake,m.r. de Canaan incluant Lucky Lake,Public,Public,SK,SK
061213,R.M. of Canaan including Lucky Lake,m.r. de Canaan incluant Lucky Lake,Air Quality,Qualité de l'air,SK,SK
061221,R.M. of Riverside including Cabri Pennant and Success,m.r. de Riverside incluant Cabri Pennant et Success,Public,Public,SK,SK
061221,R.M. of Riverside including Cabri Pennant and Success,m.r. de Riverside incluant Cabri Pennant et Success,Air Quality,Qualité de l'air,SK,SK
061222,R.M. of Saskatchewan Landing including Stewart Valley,m.r. de Saskatchewan Landing incluant Stewart Valley,Public,Public,SK,SK
061222,R.M. of Saskatchewan Landing including Stewart Valley,m.r. de Saskatchewan Landing incluant Stewart Valley,Air Quality,Qualité de l'air,SK,SK
061223,R.M. of Webb including Webb and Antelope lake,m.r. de Webb incluant Webb et le lac Antelope,Public,Public,SK,SK
061223,R.M. of Webb including Webb and Antelope lake,m.r. de Webb incluant Webb et le lac Antelope,Air Quality,Qualité de l'air,SK,SK
061224,R.M. of Swift Current including Swift Current and Wymark,m.r. de Swift Current incluant Swift Current et Wymark,Public,Public,SK,SK
061224,R.M. of Swift Current including Swift Current and Wymark,m.r. de Swift Current incluant Swift Current et Wymark,Air Quality,Qualité de l'air,SK,SK
061225,R.M. of Lac Pelletier including Blumenhof,m.r. du Lac Pelletier incluant Blumenhof,Public,Public,SK,SK
061225,R.M. of Lac Pelletier including Blumenhof,m.r. du Lac Pelletier incluant Blumenhof,Air Quality,Qualité de l'air,SK,SK
061231,R.M. of Excelsior including Waldeck Rush Lake and Main Centre,m.r. d'Excelsior incluant Waldeck Rush Lake et Main Centre,Public,Public,SK,SK
061231,R.M. of Excelsior including Waldeck Rush Lake and Main Centre,m.r. d'Excelsior incluant Waldeck Rush Lake et Main Centre,Air Quality,Qualité de l'air,SK,SK
061232,R.M. of Morse including Herbert Morse Ernfold and Gouldtown,m.r. de Morse incluant Herbert Morse Ernfold et Gouldtown,Public,Public,SK,SK
061232,R.M. of Morse including Herbert Morse Ernfold and Gouldtown,m.r. de Morse incluant Herbert Morse Ernfold et Gouldtown,Air Quality,Qualité de l'air,SK,SK
061233,R.M. of Coulee including Neidpath and McMahon,m.r. de Coulee incluant Neidpath et McMahon,Public,Public,SK,SK
061233,R.M. of Coulee including Neidpath and McMahon,m.r. de Coulee incluant Neidpath et McMahon,Air Quality,Qualité de l'air,SK,SK
061234,R.M. of Lawtonia including Hodgeville,m.r. de Lawtonia incluant Hodgeville,Public,Public,SK,SK
061234,R.M. of Lawtonia including Hodgeville,m.r. de Lawtonia incluant Hodgeville,Air Quality,Qualité de l'air,SK,SK
061235,R.M. of Glen Bain including Glen Bain,m.r. de Glen Bain incluant Glen Bain,Public,Public,SK,SK
061235,R.M. of Glen Bain including Glen Bain,m.r. de Glen Bain incluant Glen Bain,Air Quality,Qualité de l'air,SK,SK
061236,R.M. of Whiska Creek including Vanguard Neville and Pambrun,m.r. de Whiska Creek incluant Vanguard Neville et Pambrun,Public,Public,SK,SK
061236,R.M. of Whiska Creek including Vanguard Neville and Pambrun,m.r. de Whiska Creek incluant Vanguard Neville et Pambrun,Air Quality,Qualité de l'air,SK,SK
061300,Shaunavon - Maple Creek - Val Marie - Cypress Hills,Shaunavon - Maple Creek - Val Marie - collines Cypress,Public,Public,SK,SK
061311,R.M. of Maple Creek including Maple Creek,m.r. de Maple Creek incluant Maple Creek,Public,Public,SK,SK
061311,R.M. of Maple Creek including Maple Creek,m.r. de Maple Creek incluant Maple Creek,Air Quality,Qualité de l'air,SK,SK
061312,R.M. of Maple Creek including Cypress Hills Prov. Park,m.r. de Maple Creek incluant Cypress Hills Prov. Park,Public,Public,SK,SK
061312,R.M. of Maple Creek including Cypress Hills Prov. Park,m.r. de Maple Creek incluant Cypress Hills Prov. Park,Air Quality,Qualité de l'air,SK,SK
061313,R.M. of Reno including Consul Robsart and Willow Creek,m.r. de Reno incluant Consul Robsart et Willow Creek,Public,Public,SK,SK
061313,R.M. of Reno including Consul Robsart and Willow Creek,m.r. de Reno incluant Consul Robsart et Willow Creek,Air Quality,Qualité de l'air,SK,SK
061321,R.M. of Arlington including Dollard,m.r. d'Arlington incluant Dollard,Public,Public,SK,SK
061321,R.M. of Arlington including Dollard,m.r. d'Arlington incluant Dollard,Air Quality,Qualité de l'air,SK,SK
061322,R.M. of White Valley including Eastend and Ravenscrag,m.r. de White Valley incluant Eastend et Ravenscrag,Public,Public,SK,SK
061322,R.M. of White Valley including Eastend and Ravenscrag,m.r. de White Valley incluant Eastend et Ravenscrag,Air Quality,Qualité de l'air,SK,SK
061323,R.M. of Frontier including Frontier and Claydon,m.r. de Frontier incluant Frontier et Claydon,Public,Public,SK,SK
061323,R.M. of Frontier including Frontier and Claydon,m.r. de Frontier incluant Frontier et Claydon,Air Quality,Qualité de l'air,SK,SK
061331,R.M. of Bone Creek including Simmie and Scotsguard,m.r. de Bone Creek incluant Simmie et Scotsguard,Public,Public,SK,SK
061331,R.M. of Bone Creek including Simmie and Scotsguard,m.r. de Bone Creek incluant Simmie et Scotsguard,Air Quality,Qualité de l'air,SK,SK
061332,R.M. of Grassy Creek including Shaunavon,m.r. de Grassy Creek incluant Shaunavon,Public,Public,SK,SK
061332,R.M. of Grassy Creek including Shaunavon,m.r. de Grassy Creek incluant Shaunavon,Air Quality,Qualité de l'air,SK,SK
061333,R.M. of Wise Creek including Cadillac and Admiral,m.r. de Wise Creek incluant Cadillac et Admiral,Public,Public,SK,SK
061333,R.M. of Wise Creek including Cadillac and Admiral,m.r. de Wise Creek incluant Cadillac et Admiral,Air Quality,Qualité de l'air,SK,SK
061341,R.M. of Lone Tree including Climax and Bracken,m.r. de Lone Tree incluant Climax et Bracken,Public,Public,SK,SK
061341,R.M. of Lone Tree including Climax and Bracken,m.r. de Lone Tree incluant Climax et Bracken,Air Quality,Qualité de l'air,SK,SK
061342,R.M. of Val Marie including Val Marie Orkney and Monchy,m.r. de Val Marie incluant Val Marie Orkney et Monchy,Public,Public,SK,SK
061342,R.M. of Val Marie including Val Marie Orkney and Monchy,m.r. de Val Marie incluant Val Marie Orkney et Monchy,Air Quality,Qualité de l'air,SK,SK
061351,R.M. of Auvergne including Ponteix and Aneroid,m.r. d'Auvergne incluant Ponteix et Aneroid,Public,Public,SK,SK
061351,R.M. of Auvergne including Ponteix and Aneroid,m.r. d'Auvergne incluant Ponteix et Aneroid,Air Quality,Qualité de l'air,SK,SK
061352,R.M. of Pinto Creek including Kincaid and Hazenmore,m.r. de Pinto Creek incluant Kincaid et Hazenmore,Public,Public,SK,SK
061352,R.M. of Pinto Creek including Kincaid and Hazenmore,m.r. de Pinto Creek incluant Kincaid et Hazenmore,Air Quality,Qualité de l'air,SK,SK
061353,R.M. of Glen McPherson west of Mankota,m.r. de Glen McPherson à l'ouest de Mankota,Public,Public,SK,SK
061353,R.M. of Glen McPherson west of Mankota,m.r. de Glen McPherson à l'ouest de Mankota,Air Quality,Qualité de l'air,SK,SK
061354,R.M. of Mankota including Mankota and Ferland,m.r. de Mankota incluant Mankota et Ferland,Public,Public,SK,SK
061354,R.M. of Mankota including Mankota and Ferland,m.r. de Mankota incluant Mankota et Ferland,Air Quality,Qualité de l'air,SK,SK
062100,City of Regina,ville de Regina,Public,Public,SK,SK
062100,City of Regina,ville de Regina,Air Quality,Qualité de l'air,SK,SK
062200,Moose Jaw - Pense - Central Butte - Craik,Moose Jaw - Pense - Central Butte - Craik,Public,Public,SK,SK
062211,R.M. of Maple Bush including Riverhurst and Douglas Prov. Park,m.r. de Maple Bush incluant Riverhurst et Douglas Prov. Park,Public,Public,SK,SK
062211,R.M. of Maple Bush including Riverhurst and Douglas Prov. Park,m.r. de Maple Bush incluant Riverhurst et Douglas Prov. Park,Air Quality,Qualité de l'air,SK,SK
062212,R.M. of Huron including Tugaske,m.r. de Huron incluant Tugaske,Public,Public,SK,SK
062212,R.M. of Huron including Tugaske,m.r. de Huron incluant Tugaske,Air Quality,Qualité de l'air,SK,SK
062213,R.M. of Enfield including Central Butte,m.r. d'Enfield incluant Central Butte,Public,Public,SK,SK
062213,R.M. of Enfield including Central Butte,m.r. d'Enfield incluant Central Butte,Air Quality,Qualité de l'air,SK,SK
062214,R.M. of Eyebrow including Eyebrow and Brownlee,m.r. d'Eyebrow incluant Eyebrow et Brownlee,Public,Public,SK,SK
062214,R.M. of Eyebrow including Eyebrow and Brownlee,m.r. d'Eyebrow incluant Eyebrow et Brownlee,Air Quality,Qualité de l'air,SK,SK
062221,R.M. of Craik including Craik and Aylesbury,m.r. de Craik incluant Craik et Aylesbury,Public,Public,SK,SK
062221,R.M. of Craik including Craik and Aylesbury,m.r. de Craik incluant Craik et Aylesbury,Air Quality,Qualité de l'air,SK,SK
062222,R.M. of Sarnia including Holdfast Chamberlain and Dilke,m.r. de Sarnia incluant Holdfast Chamberlain et Dilke,Public,Public,SK,SK
062222,R.M. of Sarnia including Holdfast Chamberlain and Dilke,m.r. de Sarnia incluant Holdfast Chamberlain et Dilke,Air Quality,Qualité de l'air,SK,SK
062223,R.M. of Marquis including Tuxford Keeler and Buffalo Pound,m.r. de Marquis incluant Tuxford Keeler et Buffalo Pound,Public,Public,SK,SK
062223,R.M. of Marquis including Tuxford Keeler and Buffalo Pound,m.r. de Marquis incluant Tuxford Keeler et Buffalo Pound,Air Quality,Qualité de l'air,SK,SK
062224,R.M. of Dufferin including Bethune and Findlater,m.r. de Dufferin incluant Bethune et Findlater,Public,Public,SK,SK
062224,R.M. of Dufferin including Bethune and Findlater,m.r. de Dufferin incluant Bethune et Findlater,Air Quality,Qualité de l'air,SK,SK
062231,R.M. of Chaplin including Chaplin,m.r. de Chaplin incluant Chaplin,Public,Public,SK,SK
062231,R.M. of Chaplin including Chaplin,m.r. de Chaplin incluant Chaplin,Air Quality,Qualité de l'air,SK,SK
062232,R.M. of Wheatlands including Mortlach and Parkbeg,m.r. de Wheatlands incluant Mortlach et Parkbeg,Public,Public,SK,SK
062232,R.M. of Wheatlands including Mortlach and Parkbeg,m.r. de Wheatlands incluant Mortlach et Parkbeg,Air Quality,Qualité de l'air,SK,SK
062233,R.M. of Shamrock including Shamrock and Kelstern,m.r. de Shamrock incluant Shamrock et Kelstern,Public,Public,SK,SK
062233,R.M. of Shamrock including Shamrock and Kelstern,m.r. de Shamrock incluant Shamrock et Kelstern,Air Quality,Qualité de l'air,SK,SK
062234,R.M. of Rodgers including Coderre and Courval,m.r. de Rodgers incluant Coderre et Courval,Public,Public,SK,SK
062234,R.M. of Rodgers including Coderre and Courval,m.r. de Rodgers incluant Coderre et Courval,Air Quality,Qualité de l'air,SK,SK
062241,R.M. of Caron including Caronport and Caron,m.r. de Caron incluant Caronport et Caron,Public,Public,SK,SK
062241,R.M. of Caron including Caronport and Caron,m.r. de Caron incluant Caronport et Caron,Air Quality,Qualité de l'air,SK,SK
062243,R.M. of Pense including Pense Belle Plaine and Stony Beach,m.r. de Pense incluant Pense Belle Plaine et Stony Beach,Public,Public,SK,SK
062243,R.M. of Pense including Pense Belle Plaine and Stony Beach,m.r. de Pense incluant Pense Belle Plaine et Stony Beach,Air Quality,Qualité de l'air,SK,SK
062244,City of Moose Jaw,ville de Moose Jaw,Public,Public,SK,SK
062244,City of Moose Jaw,ville de Moose Jaw,Air Quality,Qualité de l'air,SK,SK
062245,R.M. of Hillsborough including Crestwynd and Old Wives lake,m.r. de Hillsborough incluant Crestwynd et le lac Old Wives,Public,Public,SK,SK
062245,R.M. of Hillsborough including Crestwynd and Old Wives lake,m.r. de Hillsborough incluant Crestwynd et le lac Old Wives,Air Quality,Qualité de l'air,SK,SK
062246,R.M. of Redburn including Rouleau and Hearne,m.r. de Redburn incluant Rouleau et Hearne,Public,Public,SK,SK
062246,R.M. of Redburn including Rouleau and Hearne,m.r. de Redburn incluant Rouleau et Hearne,Air Quality,Qualité de l'air,SK,SK
062247,R.M. of Baildon including Briercrest,m.r. de Baildon incluant Briercrest,Public,Public,SK,SK
062247,R.M. of Baildon including Briercrest,m.r. de Baildon incluant Briercrest,Air Quality,Qualité de l'air,SK,SK
062248,R.M. of Moose Jaw east of Highway 2 including Pasqua,m.r. de Moose Jaw à l'est de la route 2 incluant Pasqua,Public,Public,SK,SK
062248,R.M. of Moose Jaw east of Highway 2 including Pasqua,m.r. de Moose Jaw à l'est de la route 2 incluant Pasqua,Air Quality,Qualité de l'air,SK,SK
062249,R.M. of Moose Jaw west of Highway 2 including Bushell Park,m.r. de Moose Jaw à l'ouest de la route 2 incluant Bushell Park,Public,Public,SK,SK
062249,R.M. of Moose Jaw west of Highway 2 including Bushell Park,m.r. de Moose Jaw à l'ouest de la route 2 incluant Bushell Park,Air Quality,Qualité de l'air,SK,SK
062300,Fort Qu'Appelle - Indian Head - Lumsden - Pilot Butte,Fort Qu'Appelle - Indian Head - Lumsden - Pilot Butte,Public,Public,SK,SK
062311,R.M. of McKillop including Strasbourg and Rowans Ravine Prov. Park,m.r. de McKillop incluant Strasbourg et Rowans Ravine Prov. Park,Public,Public,SK,SK
062311,R.M. of McKillop including Strasbourg and Rowans Ravine Prov. Park,m.r. de McKillop incluant Strasbourg et Rowans Ravine Prov. Park,Air Quality,Qualité de l'air,SK,SK
062312,R.M. of Longlaketon including Earl Grey and Silton,m.r. de Longlaketon incluant Earl Grey et Silton,Public,Public,SK,SK
062312,R.M. of Longlaketon including Earl Grey and Silton,m.r. de Longlaketon incluant Earl Grey et Silton,Air Quality,Qualité de l'air,SK,SK
062313,R.M. of Lumsden including Lumsden Regina Beach and Craven,m.r. de Lumsden incluant Lumsden Regina Beach et Craven,Public,Public,SK,SK
062313,R.M. of Lumsden including Lumsden Regina Beach and Craven,m.r. de Lumsden incluant Lumsden Regina Beach et Craven,Air Quality,Qualité de l'air,SK,SK
062321,R.M. of Cupar including Southey Cupar and Markinch,m.r. de Cupar incluant Southey Cupar et Markinch,Public,Public,SK,SK
062321,R.M. of Cupar including Southey Cupar and Markinch,m.r. de Cupar incluant Southey Cupar et Markinch,Air Quality,Qualité de l'air,SK,SK
062322,R.M. of Lipton including Lipton and Dysart,m.r. de Lipton incluant Lipton et Dysart,Public,Public,SK,SK
062322,R.M. of Lipton including Lipton and Dysart,m.r. de Lipton incluant Lipton et Dysart,Air Quality,Qualité de l'air,SK,SK
062323,R.M. of Tullymet including Peepeekisis Res.,m.r. de Tullymet incluant la rés. ind. Peepeekisis,Public,Public,SK,SK
062323,R.M. of Tullymet including Peepeekisis Res.,m.r. de Tullymet incluant la rés. ind. Peepeekisis,Air Quality,Qualité de l'air,SK,SK
062332,R.M. of Bratt's Lake including Wilcox Corinne and Estlin,m.r. de Bratt's Lake incluant Wilcox Corinne et Estlin,Public,Public,SK,SK
062332,R.M. of Bratt's Lake including Wilcox Corinne and Estlin,m.r. de Bratt's Lake incluant Wilcox Corinne et Estlin,Air Quality,Qualité de l'air,SK,SK
062333,R.M. of Sherwood east of Highway 6,m.r. de Sherwood à l'est de la route 6,Public,Public,SK,SK
062333,R.M. of Sherwood east of Highway 6,m.r. de Sherwood à l'est de la route 6,Air Quality,Qualité de l'air,SK,SK
062334,R.M. of Sherwood west of Highway 6 including Grand Coulee,m.r. de Sherwood à l'ouest de la route 6 incluant Grand Coulee,Public,Public,SK,SK
062334,R.M. of Sherwood west of Highway 6 including Grand Coulee,m.r. de Sherwood à l'ouest de la route 6 incluant Grand Coulee,Air Quality,Qualité de l'air,SK,SK
062341,R.M. of Lajord including Lajord Kronau and Riceton,m.r. de Lajord incluant Lajord Kronau et Riceton,Public,Public,SK,SK
062341,R.M. of Lajord including Lajord Kronau and Riceton,m.r. de Lajord incluant Lajord Kronau et Riceton,Air Quality,Qualité de l'air,SK,SK
062342,R.M. of Francis including Vibank Sedley and Odessa,m.r. de Francis incluant Vibank Sedley et Odessa,Public,Public,SK,SK
062342,R.M. of Francis including Vibank Sedley and Odessa,m.r. de Francis incluant Vibank Sedley et Odessa,Air Quality,Qualité de l'air,SK,SK
062343,R.M. of Montmartre including Assiniboine Res.,m.r. de Montmartre incluant la rés. ind. Assiniboine,Public,Public,SK,SK
062343,R.M. of Montmartre including Assiniboine Res.,m.r. de Montmartre incluant la rés. ind. Assiniboine,Air Quality,Qualité de l'air,SK,SK
062351,R.M. of Edenwold including Balgonie and Piapot Res.,m.r. d'Edenwold incluant Balgonie et la rés. ind. Piapot,Public,Public,SK,SK
062351,R.M. of Edenwold including Balgonie and Piapot Res.,m.r. d'Edenwold incluant Balgonie et la rés. ind. Piapot,Air Quality,Qualité de l'air,SK,SK
062352,R.M. of North Qu'Appelle including Fort Qu'Appelle,m.r. de North Qu'Appelle incluant Fort Qu'Appelle,Public,Public,SK,SK
062352,R.M. of North Qu'Appelle including Fort Qu'Appelle,m.r. de North Qu'Appelle incluant Fort Qu'Appelle,Air Quality,Qualité de l'air,SK,SK
062353,R.M. of South Qu'Appelle including Qu'Appelle and Edgeley,m.r. de South Qu'Appelle incluant Qu'Appelle et Edgeley,Public,Public,SK,SK
062353,R.M. of South Qu'Appelle including Qu'Appelle and Edgeley,m.r. de South Qu'Appelle incluant Qu'Appelle et Edgeley,Air Quality,Qualité de l'air,SK,SK
062361,R.M. of Abernethy including Balcarres and Abernethy,m.r. d'Abernethy incluant Balcarres et Abernethy,Public,Public,SK,SK
062361,R.M. of Abernethy including Balcarres and Abernethy,m.r. d'Abernethy incluant Balcarres et Abernethy,Air Quality,Qualité de l'air,SK,SK
